"startTime";"endTime";"Solar power generation forecast - updated every 15 minutes"
"2026-01-28T03:30:00.000Z";"2026-01-28T03:45:00.000Z";0
"2026-01-28T03:45:00.000Z";"2026-01-28T04:00:00.000Z";0
"2026-01-28T04:00:00.000Z";"2026-01-28T04:15:00.000Z";0
"2026-01-28T04:15:00.000Z";"2026-01-28T04:30:00.000Z";0
"2026-01-28T04:30:00.000Z";"2026-01-28T04:45:00.000Z";0
"2026-01-28T04:45:00.000Z";"2026-01-28T05:00:00.000Z";0
"2026-01-28T05:00:00.000Z";"2026-01-28T05:15:00.000Z";0
"2026-01-28T05:15:00.000Z";"2026-01-28T05:30:00.000Z";0
"2026-01-28T05:30:00.000Z";"2026-01-28T05:45:00.000Z";0
"2026-01-28T05:45:00.000Z";"2026-01-28T06:00:00.000Z";0
"2026-01-28T06:00:00.000Z";"2026-01-28T06:15:00.000Z";0
"2026-01-28T06:15:00.000Z";"2026-01-28T06:30:00.000Z";0
"2026-01-28T06:30:00.000Z";"2026-01-28T06:45:00.000Z";0
"2026-01-28T06:45:00.000Z";"2026-01-28T07:00:00.000Z";0
"2026-01-28T07:00:00.000Z";"2026-01-28T07:15:00.000Z";3.2
"2026-01-28T07:15:00.000Z";"2026-01-28T07:30:00.000Z";13.5
"2026-01-28T07:30:00.000Z";"2026-01-28T07:45:00.000Z";23.7
"2026-01-28T07:45:00.000Z";"2026-01-28T08:00:00.000Z";34
"2026-01-28T08:00:00.000Z";"2026-01-28T08:15:00.000Z";63
"2026-01-28T08:15:00.000Z";"2026-01-28T08:30:00.000Z";75.6
"2026-01-28T08:30:00.000Z";"2026-01-28T08:45:00.000Z";88.2
"2026-01-28T08:45:00.000Z";"2026-01-28T09:00:00.000Z";100.7
"2026-01-28T09:00:00.000Z";"2026-01-28T09:15:00.000Z";109
"2026-01-28T09:15:00.000Z";"2026-01-28T09:30:00.000Z";115.9
"2026-01-28T09:30:00.000Z";"2026-01-28T09:45:00.000Z";122.8
"2026-01-28T09:45:00.000Z";"2026-01-28T10:00:00.000Z";129.7
"2026-01-28T10:00:00.000Z";"2026-01-28T10:15:00.000Z";133.5
"2026-01-28T10:15:00.000Z";"2026-01-28T10:30:00.000Z";140.6
"2026-01-28T10:30:00.000Z";"2026-01-28T10:45:00.000Z";140.6
"2026-01-28T10:45:00.000Z";"2026-01-28T11:00:00.000Z";133.5
"2026-01-28T11:00:00.000Z";"2026-01-28T11:15:00.000Z";129.6
"2026-01-28T11:15:00.000Z";"2026-01-28T11:30:00.000Z";121.8
"2026-01-28T11:30:00.000Z";"2026-01-28T11:45:00.000Z";114.1
"2026-01-28T11:45:00.000Z";"2026-01-28T12:00:00.000Z";106.3
"2026-01-28T12:00:00.000Z";"2026-01-28T12:15:00.000Z";94
"2026-01-28T12:15:00.000Z";"2026-01-28T12:30:00.000Z";81.3
"2026-01-28T12:30:00.000Z";"2026-01-28T12:45:00.000Z";68.5
"2026-01-28T12:45:00.000Z";"2026-01-28T13:00:00.000Z";55.8
"2026-01-28T13:00:00.000Z";"2026-01-28T13:15:00.000Z";30.5
"2026-01-28T13:15:00.000Z";"2026-01-28T13:30:00.000Z";21
"2026-01-28T13:30:00.000Z";"2026-01-28T13:45:00.000Z";11.5
"2026-01-28T13:45:00.000Z";"2026-01-28T14:00:00.000Z";2
"2026-01-28T14:00:00.000Z";"2026-01-28T14:15:00.000Z";0.8
"2026-01-28T14:15:00.000Z";"2026-01-28T14:30:00.000Z";0.5
"2026-01-28T14:30:00.000Z";"2026-01-28T14:45:00.000Z";0.3
"2026-01-28T14:45:00.000Z";"2026-01-28T15:00:00.000Z";0
"2026-01-28T15:00:00.000Z";"2026-01-28T15:15:00.000Z";0
"2026-01-28T15:15:00.000Z";"2026-01-28T15:30:00.000Z";0
"2026-01-28T15:30:00.000Z";"2026-01-28T15:45:00.000Z";0
"2026-01-28T15:45:00.000Z";"2026-01-28T16:00:00.000Z";0
"2026-01-28T16:00:00.000Z";"2026-01-28T16:15:00.000Z";0
"2026-01-28T16:15:00.000Z";"2026-01-28T16:30:00.000Z";0
"2026-01-28T16:30:00.000Z";"2026-01-28T16:45:00.000Z";0
"2026-01-28T16:45:00.000Z";"2026-01-28T17:00:00.000Z";0
"2026-01-28T17:00:00.000Z";"2026-01-28T17:15:00.000Z";0
"2026-01-28T17:15:00.000Z";"2026-01-28T17:30:00.000Z";0
"2026-01-28T17:30:00.000Z";"2026-01-28T17:45:00.000Z";0
"2026-01-28T17:45:00.000Z";"2026-01-28T18:00:00.000Z";0
"2026-01-28T18:00:00.000Z";"2026-01-28T18:15:00.000Z";0
"2026-01-28T18:15:00.000Z";"2026-01-28T18:30:00.000Z";0
"2026-01-28T18:30:00.000Z";"2026-01-28T18:45:00.000Z";0
"2026-01-28T18:45:00.000Z";"2026-01-28T19:00:00.000Z";0
"2026-01-28T19:00:00.000Z";"2026-01-28T19:15:00.000Z";0
"2026-01-28T19:15:00.000Z";"2026-01-28T19:30:00.000Z";0
"2026-01-28T19:30:00.000Z";"2026-01-28T19:45:00.000Z";0
"2026-01-28T19:45:00.000Z";"2026-01-28T20:00:00.000Z";0
"2026-01-28T20:00:00.000Z";"2026-01-28T20:15:00.000Z";0
"2026-01-28T20:15:00.000Z";"2026-01-28T20:30:00.000Z";0
"2026-01-28T20:30:00.000Z";"2026-01-28T20:45:00.000Z";0
"2026-01-28T20:45:00.000Z";"2026-01-28T21:00:00.000Z";0
"2026-01-28T21:00:00.000Z";"2026-01-28T21:15:00.000Z";0
"2026-01-28T21:15:00.000Z";"2026-01-28T21:30:00.000Z";0
"2026-01-28T21:30:00.000Z";"2026-01-28T21:45:00.000Z";0
"2026-01-28T21:45:00.000Z";"2026-01-28T22:00:00.000Z";0
"2026-01-28T22:00:00.000Z";"2026-01-28T22:15:00.000Z";0
"2026-01-28T22:15:00.000Z";"2026-01-28T22:30:00.000Z";0
"2026-01-28T22:30:00.000Z";"2026-01-28T22:45:00.000Z";0
"2026-01-28T22:45:00.000Z";"2026-01-28T23:00:00.000Z";0
"2026-01-28T23:00:00.000Z";"2026-01-28T23:15:00.000Z";0
"2026-01-28T23:15:00.000Z";"2026-01-28T23:30:00.000Z";0
"2026-01-28T23:30:00.000Z";"2026-01-28T23:45:00.000Z";0
"2026-01-28T23:45:00.000Z";"2026-01-29T00:00:00.000Z";0
"2026-01-29T00:00:00.000Z";"2026-01-29T00:15:00.000Z";0
"2026-01-29T00:15:00.000Z";"2026-01-29T00:30:00.000Z";0
"2026-01-29T00:30:00.000Z";"2026-01-29T00:45:00.000Z";0
"2026-01-29T00:45:00.000Z";"2026-01-29T01:00:00.000Z";0
"2026-01-29T01:00:00.000Z";"2026-01-29T01:15:00.000Z";0
"2026-01-29T01:15:00.000Z";"2026-01-29T01:30:00.000Z";0
"2026-01-29T01:30:00.000Z";"2026-01-29T01:45:00.000Z";0
"2026-01-29T01:45:00.000Z";"2026-01-29T02:00:00.000Z";0
"2026-01-29T02:00:00.000Z";"2026-01-29T02:15:00.000Z";0
"2026-01-29T02:15:00.000Z";"2026-01-29T02:30:00.000Z";0
"2026-01-29T02:30:00.000Z";"2026-01-29T02:45:00.000Z";0
"2026-01-29T02:45:00.000Z";"2026-01-29T03:00:00.000Z";0
"2026-01-29T03:00:00.000Z";"2026-01-29T03:15:00.000Z";0
"2026-01-29T03:15:00.000Z";"2026-01-29T03:30:00.000Z";0
"2026-01-29T03:30:00.000Z";"2026-01-29T03:45:00.000Z";0
"2026-01-29T03:45:00.000Z";"2026-01-29T04:00:00.000Z";0
"2026-01-29T04:00:00.000Z";"2026-01-29T04:15:00.000Z";0
"2026-01-29T04:15:00.000Z";"2026-01-29T04:30:00.000Z";0
"2026-01-29T04:30:00.000Z";"2026-01-29T04:45:00.000Z";0
"2026-01-29T04:45:00.000Z";"2026-01-29T05:00:00.000Z";0
"2026-01-29T05:00:00.000Z";"2026-01-29T05:15:00.000Z";0
"2026-01-29T05:15:00.000Z";"2026-01-29T05:30:00.000Z";0
"2026-01-29T05:30:00.000Z";"2026-01-29T05:45:00.000Z";0
"2026-01-29T05:45:00.000Z";"2026-01-29T06:00:00.000Z";0
"2026-01-29T06:00:00.000Z";"2026-01-29T06:15:00.000Z";0
"2026-01-29T06:15:00.000Z";"2026-01-29T06:30:00.000Z";0
"2026-01-29T06:30:00.000Z";"2026-01-29T06:45:00.000Z";0
"2026-01-29T06:45:00.000Z";"2026-01-29T07:00:00.000Z";0
"2026-01-29T07:00:00.000Z";"2026-01-29T07:15:00.000Z";8.9
"2026-01-29T07:15:00.000Z";"2026-01-29T07:30:00.000Z";19.7
"2026-01-29T07:30:00.000Z";"2026-01-29T07:45:00.000Z";30.5
"2026-01-29T07:45:00.000Z";"2026-01-29T08:00:00.000Z";41.4
"2026-01-29T08:00:00.000Z";"2026-01-29T08:15:00.000Z";65.7
"2026-01-29T08:15:00.000Z";"2026-01-29T08:30:00.000Z";79.1
"2026-01-29T08:30:00.000Z";"2026-01-29T08:45:00.000Z";92.5
"2026-01-29T08:45:00.000Z";"2026-01-29T09:00:00.000Z";105.9
"2026-01-29T09:00:00.000Z";"2026-01-29T09:15:00.000Z";120
"2026-01-29T09:15:00.000Z";"2026-01-29T09:30:00.000Z";128.1
"2026-01-29T09:30:00.000Z";"2026-01-29T09:45:00.000Z";136.1
"2026-01-29T09:45:00.000Z";"2026-01-29T10:00:00.000Z";144.2
"2026-01-29T10:00:00.000Z";"2026-01-29T10:15:00.000Z";148.1
"2026-01-29T10:15:00.000Z";"2026-01-29T10:30:00.000Z";152.6
"2026-01-29T10:30:00.000Z";"2026-01-29T10:45:00.000Z";152.6
"2026-01-29T10:45:00.000Z";"2026-01-29T11:00:00.000Z";148.1
"2026-01-29T11:00:00.000Z";"2026-01-29T11:15:00.000Z";148.1
"2026-01-29T11:15:00.000Z";"2026-01-29T11:30:00.000Z";141.4
"2026-01-29T11:30:00.000Z";"2026-01-29T11:45:00.000Z";136.8
"2026-01-29T11:45:00.000Z";"2026-01-29T12:00:00.000Z";130.1
"2026-01-29T12:00:00.000Z";"2026-01-29T12:15:00.000Z";113.7
"2026-01-29T12:15:00.000Z";"2026-01-29T12:30:00.000Z";99.3
"2026-01-29T12:30:00.000Z";"2026-01-29T12:45:00.000Z";84.9
"2026-01-29T12:45:00.000Z";"2026-01-29T13:00:00.000Z";70.6
"2026-01-29T13:00:00.000Z";"2026-01-29T13:15:00.000Z";42
"2026-01-29T13:15:00.000Z";"2026-01-29T13:30:00.000Z";30.1
"2026-01-29T13:30:00.000Z";"2026-01-29T13:45:00.000Z";18.1
"2026-01-29T13:45:00.000Z";"2026-01-29T14:00:00.000Z";6.2
"2026-01-29T14:00:00.000Z";"2026-01-29T14:15:00.000Z";0.9
"2026-01-29T14:15:00.000Z";"2026-01-29T14:30:00.000Z";0.6
"2026-01-29T14:30:00.000Z";"2026-01-29T14:45:00.000Z";0.3
"2026-01-29T14:45:00.000Z";"2026-01-29T15:00:00.000Z";0
"2026-01-29T15:00:00.000Z";"2026-01-29T15:15:00.000Z";0
"2026-01-29T15:15:00.000Z";"2026-01-29T15:30:00.000Z";0
"2026-01-29T15:30:00.000Z";"2026-01-29T15:45:00.000Z";0
"2026-01-29T15:45:00.000Z";"2026-01-29T16:00:00.000Z";0
"2026-01-29T16:00:00.000Z";"2026-01-29T16:15:00.000Z";0
"2026-01-29T16:15:00.000Z";"2026-01-29T16:30:00.000Z";0
"2026-01-29T16:30:00.000Z";"2026-01-29T16:45:00.000Z";0
"2026-01-29T16:45:00.000Z";"2026-01-29T17:00:00.000Z";0
"2026-01-29T17:00:00.000Z";"2026-01-29T17:15:00.000Z";0
"2026-01-29T17:15:00.000Z";"2026-01-29T17:30:00.000Z";0
"2026-01-29T17:30:00.000Z";"2026-01-29T17:45:00.000Z";0
"2026-01-29T17:45:00.000Z";"2026-01-29T18:00:00.000Z";0
"2026-01-29T18:00:00.000Z";"2026-01-29T18:15:00.000Z";0
"2026-01-29T18:15:00.000Z";"2026-01-29T18:30:00.000Z";0
"2026-01-29T18:30:00.000Z";"2026-01-29T18:45:00.000Z";0
"2026-01-29T18:45:00.000Z";"2026-01-29T19:00:00.000Z";0
"2026-01-29T19:00:00.000Z";"2026-01-29T19:15:00.000Z";0
"2026-01-29T19:15:00.000Z";"2026-01-29T19:30:00.000Z";0
"2026-01-29T19:30:00.000Z";"2026-01-29T19:45:00.000Z";0
"2026-01-29T19:45:00.000Z";"2026-01-29T20:00:00.000Z";0
"2026-01-29T20:00:00.000Z";"2026-01-29T20:15:00.000Z";0
"2026-01-29T20:15:00.000Z";"2026-01-29T20:30:00.000Z";0
"2026-01-29T20:30:00.000Z";"2026-01-29T20:45:00.000Z";0
"2026-01-29T20:45:00.000Z";"2026-01-29T21:00:00.000Z";0
"2026-01-29T21:00:00.000Z";"2026-01-29T21:15:00.000Z";0
"2026-01-29T21:15:00.000Z";"2026-01-29T21:30:00.000Z";0
"2026-01-29T21:30:00.000Z";"2026-01-29T21:45:00.000Z";0
"2026-01-29T21:45:00.000Z";"2026-01-29T22:00:00.000Z";0
"2026-01-29T22:00:00.000Z";"2026-01-29T22:15:00.000Z";0
"2026-01-29T22:15:00.000Z";"2026-01-29T22:30:00.000Z";0
"2026-01-29T22:30:00.000Z";"2026-01-29T22:45:00.000Z";0
"2026-01-29T22:45:00.000Z";"2026-01-29T23:00:00.000Z";0
"2026-01-29T23:00:00.000Z";"2026-01-29T23:15:00.000Z";0
"2026-01-29T23:15:00.000Z";"2026-01-29T23:30:00.000Z";0
"2026-01-29T23:30:00.000Z";"2026-01-29T23:45:00.000Z";0
"2026-01-29T23:45:00.000Z";"2026-01-30T00:00:00.000Z";0
"2026-01-30T00:00:00.000Z";"2026-01-30T00:15:00.000Z";0
"2026-01-30T00:15:00.000Z";"2026-01-30T00:30:00.000Z";0
"2026-01-30T00:30:00.000Z";"2026-01-30T00:45:00.000Z";0
"2026-01-30T00:45:00.000Z";"2026-01-30T01:00:00.000Z";0
"2026-01-30T01:00:00.000Z";"2026-01-30T01:15:00.000Z";0
"2026-01-30T01:15:00.000Z";"2026-01-30T01:30:00.000Z";0
"2026-01-30T01:30:00.000Z";"2026-01-30T01:45:00.000Z";0
"2026-01-30T01:45:00.000Z";"2026-01-30T02:00:00.000Z";0
"2026-01-30T02:00:00.000Z";"2026-01-30T02:15:00.000Z";0
"2026-01-30T02:15:00.000Z";"2026-01-30T02:30:00.000Z";0
"2026-01-30T02:30:00.000Z";"2026-01-30T02:45:00.000Z";0
"2026-01-30T02:45:00.000Z";"2026-01-30T03:00:00.000Z";0
"2026-01-30T03:00:00.000Z";"2026-01-30T03:15:00.000Z";0
"2026-01-30T03:15:00.000Z";"2026-01-30T03:30:00.000Z";0
"2026-01-30T03:30:00.000Z";"2026-01-30T03:45:00.000Z";0
"2026-01-30T03:45:00.000Z";"2026-01-30T04:00:00.000Z";0
"2026-01-30T04:00:00.000Z";"2026-01-30T04:15:00.000Z";0
"2026-01-30T04:15:00.000Z";"2026-01-30T04:30:00.000Z";0
"2026-01-30T04:30:00.000Z";"2026-01-30T04:45:00.000Z";0
"2026-01-30T04:45:00.000Z";"2026-01-30T05:00:00.000Z";0
"2026-01-30T05:00:00.000Z";"2026-01-30T05:15:00.000Z";0
"2026-01-30T05:15:00.000Z";"2026-01-30T05:30:00.000Z";0
"2026-01-30T05:30:00.000Z";"2026-01-30T05:45:00.000Z";0
"2026-01-30T05:45:00.000Z";"2026-01-30T06:00:00.000Z";0
"2026-01-30T06:00:00.000Z";"2026-01-30T06:15:00.000Z";0
"2026-01-30T06:15:00.000Z";"2026-01-30T06:30:00.000Z";0
"2026-01-30T06:30:00.000Z";"2026-01-30T06:45:00.000Z";0
"2026-01-30T06:45:00.000Z";"2026-01-30T07:00:00.000Z";0
"2026-01-30T07:00:00.000Z";"2026-01-30T07:15:00.000Z";19.2
"2026-01-30T07:15:00.000Z";"2026-01-30T07:30:00.000Z";33.5
"2026-01-30T07:30:00.000Z";"2026-01-30T07:45:00.000Z";47.8
"2026-01-30T07:45:00.000Z";"2026-01-30T08:00:00.000Z";62.1
"2026-01-30T08:00:00.000Z";"2026-01-30T08:15:00.000Z";90.7
"2026-01-30T08:15:00.000Z";"2026-01-30T08:30:00.000Z";106.8
"2026-01-30T08:30:00.000Z";"2026-01-30T08:45:00.000Z";122.8
"2026-01-30T08:45:00.000Z";"2026-01-30T09:00:00.000Z";138.9
"2026-01-30T09:00:00.000Z";"2026-01-30T09:15:00.000Z";155.6
"2026-01-30T09:15:00.000Z";"2026-01-30T09:30:00.000Z";164.5
"2026-01-30T09:30:00.000Z";"2026-01-30T09:45:00.000Z";173.4
"2026-01-30T09:45:00.000Z";"2026-01-30T10:00:00.000Z";182.2
"2026-01-30T10:00:00.000Z";"2026-01-30T10:15:00.000Z";182.3
"2026-01-30T10:15:00.000Z";"2026-01-30T10:30:00.000Z";189
"2026-01-30T10:30:00.000Z";"2026-01-30T10:45:00.000Z";189
"2026-01-30T10:45:00.000Z";"2026-01-30T11:00:00.000Z";182.3
"2026-01-30T11:00:00.000Z";"2026-01-30T11:15:00.000Z";179.3
"2026-01-30T11:15:00.000Z";"2026-01-30T11:30:00.000Z";169.4
"2026-01-30T11:30:00.000Z";"2026-01-30T11:45:00.000Z";159.5
"2026-01-30T11:45:00.000Z";"2026-01-30T12:00:00.000Z";149.6
"2026-01-30T12:00:00.000Z";"2026-01-30T12:15:00.000Z";131.9
"2026-01-30T12:15:00.000Z";"2026-01-30T12:30:00.000Z";114.9
"2026-01-30T12:30:00.000Z";"2026-01-30T12:45:00.000Z";97.8
"2026-01-30T12:45:00.000Z";"2026-01-30T13:00:00.000Z";80.7
"2026-01-30T13:00:00.000Z";"2026-01-30T13:15:00.000Z";47.8
"2026-01-30T13:15:00.000Z";"2026-01-30T13:30:00.000Z";34.5
"2026-01-30T13:30:00.000Z";"2026-01-30T13:45:00.000Z";21.3
"2026-01-30T13:45:00.000Z";"2026-01-30T14:00:00.000Z";8
"2026-01-30T14:00:00.000Z";"2026-01-30T14:15:00.000Z";0
"2026-01-30T14:15:00.000Z";"2026-01-30T14:30:00.000Z";0
"2026-01-30T14:30:00.000Z";"2026-01-30T14:45:00.000Z";0
"2026-01-30T14:45:00.000Z";"2026-01-30T15:00:00.000Z";0
"2026-01-30T15:00:00.000Z";"2026-01-30T15:15:00.000Z";0
"2026-01-30T15:15:00.000Z";"2026-01-30T15:30:00.000Z";0
"2026-01-30T15:30:00.000Z";"2026-01-30T15:45:00.000Z";0
"2026-01-30T15:45:00.000Z";"2026-01-30T16:00:00.000Z";0
"2026-01-30T16:00:00.000Z";"2026-01-30T16:15:00.000Z";0
"2026-01-30T16:15:00.000Z";"2026-01-30T16:30:00.000Z";0
"2026-01-30T16:30:00.000Z";"2026-01-30T16:45:00.000Z";0
"2026-01-30T16:45:00.000Z";"2026-01-30T17:00:00.000Z";0
"2026-01-30T17:00:00.000Z";"2026-01-30T17:15:00.000Z";0
"2026-01-30T17:15:00.000Z";"2026-01-30T17:30:00.000Z";0
"2026-01-30T17:30:00.000Z";"2026-01-30T17:45:00.000Z";0
"2026-01-30T17:45:00.000Z";"2026-01-30T18:00:00.000Z";0
"2026-01-30T18:00:00.000Z";"2026-01-30T18:15:00.000Z";0
"2026-01-30T18:15:00.000Z";"2026-01-30T18:30:00.000Z";0
"2026-01-30T18:30:00.000Z";"2026-01-30T18:45:00.000Z";0
"2026-01-30T18:45:00.000Z";"2026-01-30T19:00:00.000Z";0
"2026-01-30T19:00:00.000Z";"2026-01-30T19:15:00.000Z";0
"2026-01-30T19:15:00.000Z";"2026-01-30T19:30:00.000Z";0
"2026-01-30T19:30:00.000Z";"2026-01-30T19:45:00.000Z";0
"2026-01-30T19:45:00.000Z";"2026-01-30T20:00:00.000Z";0
"2026-01-30T20:00:00.000Z";"2026-01-30T20:15:00.000Z";0
"2026-01-30T20:15:00.000Z";"2026-01-30T20:30:00.000Z";0
"2026-01-30T20:30:00.000Z";"2026-01-30T20:45:00.000Z";0
"2026-01-30T20:45:00.000Z";"2026-01-30T21:00:00.000Z";0
"2026-01-30T21:00:00.000Z";"2026-01-30T21:15:00.000Z";0
"2026-01-30T21:15:00.000Z";"2026-01-30T21:30:00.000Z";0
"2026-01-30T21:30:00.000Z";"2026-01-30T21:45:00.000Z";0
"2026-01-30T21:45:00.000Z";"2026-01-30T22:00:00.000Z";0
"2026-01-30T22:00:00.000Z";"2026-01-30T22:15:00.000Z";0
"2026-01-30T22:15:00.000Z";"2026-01-30T22:30:00.000Z";0
"2026-01-30T22:30:00.000Z";"2026-01-30T22:45:00.000Z";0
"2026-01-30T22:45:00.000Z";"2026-01-30T23:00:00.000Z";0
"2026-01-30T23:00:00.000Z";"2026-01-30T23:15:00.000Z";0
"2026-01-30T23:15:00.000Z";"2026-01-30T23:30:00.000Z";0
"2026-01-30T23:30:00.000Z";"2026-01-30T23:45:00.000Z";0
"2026-01-30T23:45:00.000Z";"2026-01-31T00:00:00.000Z";0
"2026-01-31T00:00:00.000Z";"2026-01-31T00:15:00.000Z";0
"2026-01-31T00:15:00.000Z";"2026-01-31T00:30:00.000Z";0
"2026-01-31T00:30:00.000Z";"2026-01-31T00:45:00.000Z";0
"2026-01-31T00:45:00.000Z";"2026-01-31T01:00:00.000Z";0
"2026-01-31T01:00:00.000Z";"2026-01-31T01:15:00.000Z";0
"2026-01-31T01:15:00.000Z";"2026-01-31T01:30:00.000Z";0
"2026-01-31T01:30:00.000Z";"2026-01-31T01:45:00.000Z";0
"2026-01-31T01:45:00.000Z";"2026-01-31T02:00:00.000Z";0
"2026-01-31T02:00:00.000Z";"2026-01-31T02:15:00.000Z";0
"2026-01-31T02:15:00.000Z";"2026-01-31T02:30:00.000Z";0
"2026-01-31T02:30:00.000Z";"2026-01-31T02:45:00.000Z";0
"2026-01-31T02:45:00.000Z";"2026-01-31T03:00:00.000Z";0
"2026-01-31T03:00:00.000Z";"2026-01-31T03:15:00.000Z";0
"2026-01-31T03:15:00.000Z";"2026-01-31T03:30:00.000Z";0
"2026-01-31T03:30:00.000Z";"2026-01-31T03:45:00.000Z";0
"2026-01-31T03:45:00.000Z";"2026-01-31T04:00:00.000Z";0
"2026-01-31T04:00:00.000Z";"2026-01-31T04:15:00.000Z";0
"2026-01-31T04:15:00.000Z";"2026-01-31T04:30:00.000Z";0
"2026-01-31T04:30:00.000Z";"2026-01-31T04:45:00.000Z";0
"2026-01-31T04:45:00.000Z";"2026-01-31T05:00:00.000Z";0
"2026-01-31T05:00:00.000Z";"2026-01-31T05:15:00.000Z";0
"2026-01-31T05:15:00.000Z";"2026-01-31T05:30:00.000Z";0
"2026-01-31T05:30:00.000Z";"2026-01-31T05:45:00.000Z";0
"2026-01-31T05:45:00.000Z";"2026-01-31T06:00:00.000Z";0
"2026-01-31T06:00:00.000Z";"2026-01-31T06:15:00.000Z";0
"2026-01-31T06:15:00.000Z";"2026-01-31T06:30:00.000Z";0
"2026-01-31T06:30:00.000Z";"2026-01-31T06:45:00.000Z";0
"2026-01-31T06:45:00.000Z";"2026-01-31T07:00:00.000Z";0
"2026-01-31T07:00:00.000Z";"2026-01-31T07:15:00.000Z";20.6
"2026-01-31T07:15:00.000Z";"2026-01-31T07:30:00.000Z";35.1
"2026-01-31T07:30:00.000Z";"2026-01-31T07:45:00.000Z";49.6
"2026-01-31T07:45:00.000Z";"2026-01-31T08:00:00.000Z";64.1
"2026-01-31T08:00:00.000Z";"2026-01-31T08:15:00.000Z";92
"2026-01-31T08:15:00.000Z";"2026-01-31T08:30:00.000Z";108.4
"2026-01-31T08:30:00.000Z";"2026-01-31T08:45:00.000Z";124.8
"2026-01-31T08:45:00.000Z";"2026-01-31T09:00:00.000Z";141.2
"2026-01-31T09:00:00.000Z";"2026-01-31T09:15:00.000Z";160.6
"2026-01-31T09:15:00.000Z";"2026-01-31T09:30:00.000Z";170.5
"2026-01-31T09:30:00.000Z";"2026-01-31T09:45:00.000Z";177
"2026-01-31T09:45:00.000Z";"2026-01-31T10:00:00.000Z";186.9
"2026-01-31T10:00:00.000Z";"2026-01-31T10:15:00.000Z";186.9
"2026-01-31T10:15:00.000Z";"2026-01-31T10:30:00.000Z";193.5
"2026-01-31T10:30:00.000Z";"2026-01-31T10:45:00.000Z";193.5
"2026-01-31T10:45:00.000Z";"2026-01-31T11:00:00.000Z";186.9
"2026-01-31T11:00:00.000Z";"2026-01-31T11:15:00.000Z";184
"2026-01-31T11:15:00.000Z";"2026-01-31T11:30:00.000Z";173.9
"2026-01-31T11:30:00.000Z";"2026-01-31T11:45:00.000Z";163.8
"2026-01-31T11:45:00.000Z";"2026-01-31T12:00:00.000Z";153.7
"2026-01-31T12:00:00.000Z";"2026-01-31T12:15:00.000Z";135.5
"2026-01-31T12:15:00.000Z";"2026-01-31T12:30:00.000Z";118.2
"2026-01-31T12:30:00.000Z";"2026-01-31T12:45:00.000Z";100.9
"2026-01-31T12:45:00.000Z";"2026-01-31T13:00:00.000Z";83.6
"2026-01-31T13:00:00.000Z";"2026-01-31T13:15:00.000Z";51.7
"2026-01-31T13:15:00.000Z";"2026-01-31T13:30:00.000Z";37.5
"2026-01-31T13:30:00.000Z";"2026-01-31T13:45:00.000Z";23.2
"2026-01-31T13:45:00.000Z";"2026-01-31T14:00:00.000Z";8.9
"2026-01-31T14:00:00.000Z";"2026-01-31T14:15:00.000Z";0
"2026-01-31T14:15:00.000Z";"2026-01-31T14:30:00.000Z";0
"2026-01-31T14:30:00.000Z";"2026-01-31T14:45:00.000Z";0
"2026-01-31T14:45:00.000Z";"2026-01-31T15:00:00.000Z";0
"2026-01-31T15:00:00.000Z";"2026-01-31T15:15:00.000Z";0
"2026-01-31T15:15:00.000Z";"2026-01-31T15:30:00.000Z";0
"2026-01-31T15:30:00.000Z";"2026-01-31T15:45:00.000Z";0
"2026-01-31T15:45:00.000Z";"2026-01-31T16:00:00.000Z";0
"2026-01-31T16:00:00.000Z";"2026-01-31T16:15:00.000Z";0
"2026-01-31T16:15:00.000Z";"2026-01-31T16:30:00.000Z";0
"2026-01-31T16:30:00.000Z";"2026-01-31T16:45:00.000Z";0
"2026-01-31T16:45:00.000Z";"2026-01-31T17:00:00.000Z";0
"2026-01-31T17:00:00.000Z";"2026-01-31T17:15:00.000Z";0
"2026-01-31T17:15:00.000Z";"2026-01-31T17:30:00.000Z";0
"2026-01-31T17:30:00.000Z";"2026-01-31T17:45:00.000Z";0
"2026-01-31T17:45:00.000Z";"2026-01-31T18:00:00.000Z";0
"2026-01-31T18:00:00.000Z";"2026-01-31T18:15:00.000Z";0
"2026-01-31T18:15:00.000Z";"2026-01-31T18:30:00.000Z";0
"2026-01-31T18:30:00.000Z";"2026-01-31T18:45:00.000Z";0
"2026-01-31T18:45:00.000Z";"2026-01-31T19:00:00.000Z";0
"2026-01-31T19:00:00.000Z";"2026-01-31T19:15:00.000Z";0
"2026-01-31T19:15:00.000Z";"2026-01-31T19:30:00.000Z";0
"2026-01-31T19:30:00.000Z";"2026-01-31T19:45:00.000Z";0
"2026-01-31T19:45:00.000Z";"2026-01-31T20:00:00.000Z";0
"2026-01-31T20:00:00.000Z";"2026-01-31T20:15:00.000Z";0
"2026-01-31T20:15:00.000Z";"2026-01-31T20:30:00.000Z";0
"2026-01-31T20:30:00.000Z";"2026-01-31T20:45:00.000Z";0
"2026-01-31T20:45:00.000Z";"2026-01-31T21:00:00.000Z";0
"2026-01-31T21:00:00.000Z";"2026-01-31T21:15:00.000Z";0
"2026-01-31T21:15:00.000Z";"2026-01-31T21:30:00.000Z";0
"2026-01-31T21:30:00.000Z";"2026-01-31T21:45:00.000Z";0
"2026-01-31T21:45:00.000Z";"2026-01-31T22:00:00.000Z";0
